Transaction_ID,Department,Transaction_Amount,Audit_Flag
1032,Operations,2554.329507,1
1033,HR,7822.148461,0
1034,Finance,100,0
1035,Finance,6350.936933,0
1036,Sales,1246.328924,0
1037,IT,4275.823743,0
1038,Sales,14826.45986,0
1039,Finance,1630.823907,0
1040,IT,9765.333026,0
1041,Operations,7332.191528,0
1042,Sales,4363.362697,0
1043,IT,2498.379435,0
1044,Operations,1571.685327,0
1045,Marketing,4049.659898,0
1046,Operations,6817.671174,0
1047,HR,160.9845112,0
1048,Finance,3897.16859,1
1049,Marketing,9092.394861,0
1050,Finance,14876.77175,0
1051,Marketing,4078.060828,0
1052,Operations,12585.17673,0
1053,Procurement,1959.068934,1
1054,Sales,1413.13321,0
1055,Procurement,8861.578936,0
1056,IT,5497.599453,1
1057,Sales,866.4938925,0
1058,IT,2654.957231,0
1059,Operations,11285.58463,0
1060,Operations,8317.462021,0
1061,Marketing,3504.379071,1
1062,Procurement,1747.99041,0
1063,Sales,3899.227297,1
1064,IT,3795.24813,1
1065,IT,2695.38772,0
1066,Sales,4808.192678,0
1067,HR,2605.734422,0
1068,Finance,2625.815362,0
1069,IT,1632.231808,0
1070,HR,4350.497612,0
1071,HR,14125.24102,0
1072,HR,4778.897914,1
1073,Finance,100,0
1074,Finance,5744.456957,0
1075,Procurement,3469.193761,1
1076,IT,100,0
1077,IT,2565.571126,0
1078,Sales,3825.03187,0
1079,HR,5262.770317,0
1080,Procurement,1758.080922,0
1081,Sales,2350.232084,0
1082,Finance,19574.76646,0
1083,IT,2171.399562,1
1084,Marketing,3146.403452,0
1085,Procurement,944.342945,0
1086,Operations,6393.601908,0
1087,Operations,5768.925598,0
1088,Finance,100,0
1089,Procurement,9226.285107,1
1090,HR,100,0
1091,Procurement,5916.594475,0
1092,Operations,9261.216264,0
1093,Operations,1758.688189,0
1094,Operations,520.964251,0
1095,HR,1108.298604,0
1096,Finance,6977.149259,0
1097,HR,2602.911631,0
1098,Finance,12747.97567,0
1099,Sales,100,0
1100,IT,11975.5503,0
1101,Finance,3704.212546,1
1102,Procurement,8559.805877,0
1103,Marketing,2919.999131,0
1104,Procurement,7932.610969,0
1105,Procurement,366.1758636,0
1106,Finance,100,0
1107,IT,2991.306932,0
1108,Sales,2387.462626,0
1109,Sales,1700.958493,0
1110,Finance,16687.38433,1
1111,Marketing,19435.08286,0
1112,HR,100,0
1113,HR,7796.662646,0
1114,Operations,4232.980554,1
1115,Operations,1143.93717,0
1116,Operations,4106.111914,0
1117,Finance,1976.66993,0
1118,Marketing,21137.1038,0
1119,HR,1150.762623,0
1120,Finance,6906.371135,0
1121,Marketing,644.3913386,0
1122,Procurement,3819.329011,1
1123,Marketing,100,1
1124,Marketing,39388.13496,0
1125,Sales,8198.955053,1
1126,Operations,9115.156037,0
1127,Finance,2690.925344,0
1128,IT,3927.214654,0
1129,IT,1410.486668,0
1130,HR,316.1996753,0
1131,Sales,2333.745907,0
1132,Operations,6580.182038,1
1133,Finance,4857.325792,0
1134,HR,100,0
1135,Sales,100,1
1136,Finance,1330.390453,0
1137,Marketing,2708.438499,0
1138,Operations,16223.61335,0
1139,Operations,6620.354666,0
1140,Operations,8078.085112,0
1141,Marketing,3573.684065,0
1142,IT,2835.799863,0
1143,Sales,1380.289686,0
1144,Operations,6783.352586,0
1145,HR,7039.925701,0
1146,Marketing,100,0
1147,Sales,6146.431685,0
1148,Sales,3219.352563,1
1149,Marketing,4518.685217,0
1150,Marketing,16404.78584,0
1151,Sales,5179.432242,1
1152,Marketing,1627.737072,0
1153,Sales,116.3556829,0
1154,Sales,100,0
1155,Operations,100,0
1156,Sales,100,0
1157,Finance,6433.185717,0
1158,Marketing,6194.752725,0
1159,Marketing,100,0
1160,Finance,11345.18151,1
1161,Marketing,636.6212346,1
1162,Finance,1866.884982,0
1163,IT,2232.877615,0
1164,Sales,752.3687051,0
1165,Finance,2382.311154,0
1166,Marketing,2622.299003,1
1167,Marketing,823.0736365,1
1168,Operations,22698.02675,1
1169,Finance,3271.103202,0
1170,HR,2216.471728,0
1171,Operations,2117.316893,1
1172,Procurement,3874.113584,0
1173,Operations,100,0
1174,HR,12033.14393,0
1175,Operations,7695.6004,0
1176,Operations,6828.993599,1
1177,Sales,3451.483199,0
1178,Finance,100,0
1179,Sales,100,0
1180,Operations,100,0
1181,Procurement,4286.055428,0
1182,IT,4390.713057,0
1183,Operations,335.0424548,0
1184,Procurement,18156.95441,0
1185,Finance,2862.329003,0
1186,Procurement,7306.892952,0
1187,Sales,11827.737,1
1188,Finance,5747.703841,0
1189,IT,466.5295533,0
1190,Sales,100,0
1191,Finance,7371.715934,0
1192,Operations,4452.339526,1
1193,IT,5320.322584,0
1194,Operations,16423.91494,0
1195,Finance,8319.993226,0
1196,Marketing,1158.157684,0
1197,Procurement,100,0
1198,Procurement,6772.883213,0
1199,Sales,1388.680247,0
1200,Finance,100,1
1201,Sales,5392.646775,0
1202,Finance,4619.151839,0
1203,Finance,14097.50577,1
1204,IT,8009.041185,1
1205,Operations,100,0
1206,Sales,14082.40204,0
1207,Sales,3013.750127,0
1208,IT,2952.660875,0
1209,HR,5637.761237,0
1210,Procurement,1103.987705,0
1211,IT,7127.229195,0
1212,Operations,1738.093165,0
1213,Finance,4686.555615,0
1214,Sales,1512.347578,0
1215,Sales,7439.07958,0
1216,HR,9948.976139,0
1217,Finance,4058.667179,0
1218,Sales,3741.354316,0
1219,Sales,2170.517217,0
1220,HR,3575.568327,0
1221,Procurement,3624.718588,0
1222,Finance,3297.342254,0
1223,IT,2419.230865,0
1224,Procurement,2312.444864,0
1225,IT,1770.184475,0
1226,Operations,5075.899782,0
1227,IT,1788.859355,0
1228,HR,19691.228,0
1229,Procurement,8727.136613,0
1230,IT,4462.266372,0
1231,Marketing,6761.537163,0
1232,HR,16141.94326,0
1233,HR,4526.491655,0
1234,Finance,1506.643084,0
1235,Sales,100,0
1236,IT,8199.340232,0
1237,Marketing,4780.951286,0
1238,Operations,7360.108798,0
1239,Procurement,8858.321941,0
1240,Finance,12812.99025,0
1241,Marketing,12612.4523,0
1242,Sales,143.9323291,0
1243,Sales,4425.482077,0
1244,Marketing,5962.863594,0
1245,Sales,6213.889664,0
1246,Operations,1256.547165,0
1247,Finance,416.4234328,0
1248,Finance,7023.179424,0
1249,Procurement,5334.854894,0
1250,Operations,1284.112451,0
1251,Sales,4433.595786,1
1252,Operations,1420.054732,0
1253,Finance,4049.33075,0
1254,Finance,1242.356615,0
1255,Sales,1966.765399,1
1256,IT,3065.458554,1
1257,HR,5458.075419,0
1258,Operations,6593.176411,0
1259,Finance,11844.02226,0
1260,Operations,3595.65322,0
1261,HR,100,0
1262,Sales,9333.090779,0
1263,IT,2193.68127,0
1264,Operations,20532.63788,0
1265,Finance,11120.80182,0
1266,Finance,3346.753989,0
1267,IT,17420.68589,0
1268,Operations,100,0
1269,Operations,2350.588136,0
1270,HR,5768.107111,0
1271,Sales,100,0
1272,Marketing,13270.52385,0
1273,Sales,1601.841649,0
1274,Finance,1683.554234,0
1275,Operations,6678.560413,0
1276,Finance,4533.174207,0
1277,HR,3991.554826,1
1278,Procurement,1200.333717,0
1279,Finance,7226.016429,0
1280,Operations,167.9355685,0
1281,Operations,8578.204188,0
1282,Sales,3358.20963,1
1283,Operations,6749.361047,0
1284,Finance,6919.888121,0
1285,IT,820.5276532,0
1286,Operations,4073.839197,0
1287,Finance,6695.838329,0
1288,IT,3612.588649,0
1289,Finance,16816.20879,0
1290,Finance,6229.948899,1
1291,IT,100,0
1292,Finance,100,1
1293,Operations,16388.00469,0
1294,Sales,2619.314283,0
1295,Marketing,8111.620301,1
1296,HR,7594.204973,1
1297,Finance,5230.14305,0
1298,Finance,3262.864909,0
1299,Operations,1471.975828,0
1300,Sales,949.8430638,0
1301,Finance,10965.91401,0
1302,Procurement,1970.727729,0
1303,Finance,2339.307826,0
1304,Operations,6957.830858,0
1305,Sales,167.4805962,0
1306,Marketing,100,0
1307,Sales,4464.6456,0
1308,Marketing,100,0
1309,IT,4226.719188,0
1310,Marketing,10045.32085,0
1311,Finance,100,0
1312,Marketing,1865.826671,0
1313,Operations,7980.703744,0
1314,Marketing,2635.499229,0
1315,Operations,390.7757031,0
1316,Operations,15950.73712,0
1317,Operations,8841.418972,0
1318,Sales,4842.227947,1
1319,Finance,3416.325142,0
1320,Finance,100,0
1321,HR,5385.794738,0
1322,Finance,3184.550793,0
1323,Marketing,5823.44869,0
1324,HR,100,0
1325,Procurement,100,1
1326,IT,1436.002538,0
1327,Finance,14070.60403,0
1328,Sales,1373.05795,0
1329,Sales,100,0
1330,Operations,309.8405928,0
1331,Operations,100,0
1332,Sales,7621.706677,0
1333,HR,3999.788814,0
1334,Procurement,3288.354445,0
1335,Procurement,3746.783995,0
1336,Sales,4202.638834,0
1337,Finance,1993.81458,0
1338,Sales,100,1
1339,Finance,1410.805468,0
1340,Finance,100,0
1341,HR,2985.410517,0
1342,Operations,5050.715208,0
1343,Marketing,5236.005515,0
1344,Sales,6487.601548,0
1345,Sales,2104.534071,0
1346,IT,100,0
1347,IT,2365.639254,0
1348,IT,17579.29874,0
1349,Procurement,7194.491949,0
1350,Finance,2833.679914,0
1351,Marketing,100,0
1352,Operations,7005.591451,0
1353,IT,100,1
1354,Sales,1581.150003,0
1355,Operations,13115.19806,0
1356,Marketing,16325.2342,0
1357,Procurement,2216.914389,0
1358,IT,872.5944705,1
1359,HR,20040.41194,0
1360,Operations,5095.205094,0
1361,Procurement,100,0
1362,HR,6121.647881,0
1363,Operations,2595.938262,0
1364,Operations,1639.612817,0
1365,Sales,1172.882372,0
1366,Finance,5710.047216,0
1367,Sales,1712.431759,0
1368,Procurement,100,0
1369,Finance,7077.54921,0
1370,HR,7997.774035,0
1371,Procurement,8444.546037,0
1372,Finance,4622.097747,0
1373,Marketing,11705.21622,0
1374,Operations,14230.2798,0
1375,HR,100,0
1376,Marketing,100,0
1377,IT,5911.40293,0
1378,Operations,9585.262219,0
1379,IT,16263.50667,1
1380,Operations,10414.84678,0
1381,Finance,6875.274824,0
1382,IT,3988.657713,0
1383,Procurement,100,0
1384,HR,2820.230194,0
1385,Sales,3472.715989,0
1386,IT,100,0
1387,Sales,4930.476543,0
1388,Finance,7569.976484,0
1389,Procurement,1681.14432,0
1390,Operations,5944.902692,0
1391,HR,100,0
1392,Finance,3342.323944,0
1393,Finance,3800.770757,0
1394,Operations,6725.251247,0
1395,IT,27264.13171,0
1396,Marketing,100,0
1397,IT,1928.057338,0
1398,HR,578.8537999,0
1399,Operations,3164.476777,0
1400,Sales,7596.737291,0
1401,Finance,6605.869331,0
1402,Finance,12397.76275,0
1403,Finance,2206.404908,0
1404,Sales,6795.247601,0
1405,Sales,2298.44801,0
1406,Operations,12847.84229,0
1407,Marketing,3655.803257,1
1408,Marketing,2634.357631,0
1409,Operations,4028.485625,0
1410,Marketing,16189.68139,0
1411,HR,4091.830033,0
1412,Finance,265.0245192,0
1413,HR,11865.86096,0
1414,Finance,2348.922202,0
1415,Operations,851.1050372,0
1416,Procurement,100,0
1417,Finance,1865.580138,0
1418,Finance,10355.53277,0
1419,Operations,6248.335697,0
1420,Procurement,1320.782181,0
1421,IT,21373.26344,0
1422,Operations,2317.81637,0
1423,Finance,493.5223899,1
1424,Finance,100,0
1425,Procurement,100,0
1426,Procurement,1577.192624,0
1427,Finance,13146.04067,1
1428,Procurement,9429.402222,0
1429,Operations,2012.375406,0
1430,Marketing,5681.33592,0
1431,Operations,9212.158023,0
1432,Operations,13555.36165,0
1433,Operations,9520.952381,1
1434,Sales,5363.419217,1
1435,Finance,8469.587905,0
1436,Finance,3754.673937,0
1437,IT,6805.58826,1
1438,Sales,184.8919002,0
1439,HR,739.709371,0
1440,Sales,3812.599141,0
1441,Procurement,100,0
1442,Finance,261.477435,0
1443,Sales,9209.307604,0
1444,IT,1055.066634,0
1445,Marketing,4584.886872,0
1446,Finance,3550.353948,0
1447,Sales,18000.77479,0
1448,Marketing,4809.841555,0
1449,Procurement,1547.048048,0
1450,Sales,3347.599219,0
1451,Operations,9846.84372,0
1452,Operations,29760.50768,0
1453,Marketing,799.2158178,0
1454,Operations,2266.970605,0
1455,Finance,7534.565866,0
1456,Procurement,2026.345925,0
1457,Sales,6098.819263,0
1458,Sales,4097.06879,0
1459,HR,100,0
1460,Sales,2751.193745,0
1461,IT,4388.886406,0
1462,Sales,8620.802469,0
1463,Finance,14800.80546,0
1464,Sales,1838.835415,0
1465,Procurement,10564.20526,0
1466,Finance,100,0
1467,Procurement,3216.110258,0
1468,IT,3036.952582,0
1469,Marketing,15543.40372,0
1470,Sales,8008.210008,0
1471,Operations,2352.32566,0
1472,Sales,8583.593116,0
1473,Marketing,4033.973287,0
1474,IT,18021.95801,0
1475,IT,4639.388848,1
1476,Sales,10877.18132,0
1477,Marketing,100,1
1478,Sales,3066.124515,0
1479,Sales,2956.223441,0
1480,IT,992.6618746,0
1481,Marketing,4484.015489,0
1482,Finance,1158.793856,0
1483,Operations,2353.792475,0
1484,Finance,100,1
1485,IT,100,0
1486,IT,4112.995753,0
1487,IT,13437.83749,0
1488,Sales,5912.350473,1
1489,IT,4815.770599,0
1490,IT,7887.720662,0
1491,HR,4389.771517,0
1492,IT,4804.271712,0
1493,HR,2209.075846,1
1494,Finance,1165.060788,0
1495,Operations,17250.0796,0
1496,Sales,2103.603619,0
1497,Operations,3598.592403,0
1498,Operations,100,0
1499,IT,187.739389,0
1500,Marketing,8861.16375,0
1501,Operations,2553.541527,0
1502,Operations,100,0
1503,Finance,100,0
1504,IT,100,1
1505,IT,1689.929985,1
1506,IT,11852.39973,0
1507,Operations,4984.596189,0
1508,Operations,11480.55019,0
1509,Operations,8859.619311,0
1510,Sales,8458.648108,0
1511,Marketing,198.8767675,0
1512,Sales,5821.14966,0
1513,Procurement,10455.54636,0
1514,Finance,7215.018659,0
1515,Finance,1102.478882,0
1516,Finance,100,0
1517,Operations,12800.39044,0
1518,Marketing,7262.818615,0
1519,HR,19969.64448,0
1520,Procurement,346.4056785,0
1521,Finance,1863.048404,0
1522,Procurement,1750.477227,0
1523,IT,8448.415701,0
1524,Finance,1264.240928,0
1525,Operations,2082.524408,1
1526,HR,32764.57095,0
1527,HR,100,0
1528,IT,7791.604481,0
1529,Marketing,100,0
1530,Operations,13267.28125,0
1531,IT,5769.651842,0
1532,Operations,9935.0185,0
1533,Sales,12467.81789,0
1534,HR,100,0
1535,IT,3477.130605,1
1536,Finance,100,0
1537,Finance,5761.903505,0
1538,Sales,10741.39277,1
1539,Finance,4734.070499,0
1540,Operations,4461.36786,0
1541,Sales,100,0
1542,Finance,7670.692592,0
1543,Operations,15161.87679,0
1544,HR,1723.125665,0
1545,Procurement,6282.615367,0
1546,Operations,100,1
1547,Marketing,2494.65618,0
1548,Operations,2388.262178,0
1549,Finance,100,0
1550,Operations,4397.826254,0
1551,Procurement,1686.024945,0
1552,Operations,4520.55941,1
1553,Marketing,3153.727487,0
1554,Marketing,502.5080495,1
1555,HR,8712.179065,0
1556,HR,4777.01521,0
1557,Operations,3843.506939,0
1558,IT,376.6882285,0
1559,Marketing,9122.029274,0
1560,Procurement,15122.1244,0
1561,IT,2135.670981,0
1562,HR,1873.083617,0
1563,Sales,823.1337169,0
1564,HR,4819.02137,0
1565,Marketing,1914.769791,0
1566,IT,100,0
1567,Sales,8837.594341,0
1568,Finance,386.8948417,0
1569,Operations,1072.945765,0
1570,Operations,2537.249939,0
1571,Operations,4953.659725,1
1572,Finance,3181.75502,0
1573,Sales,100,0
1574,Marketing,9638.62563,0
1575,HR,100,0
1576,Finance,6197.80682,0
1577,Finance,13174.39622,0
1578,Operations,4759.829623,0
1579,Operations,2555.348636,0
1580,Operations,6295.374521,0
1581,HR,11840.71082,0
1582,IT,13357.93254,0
1583,Operations,3909.054718,0
1584,Operations,1003.019661,0
1585,Procurement,2546.30966,0
1586,Finance,5231.152433,0
1587,Sales,2856.884738,1
1588,IT,2642.341147,0
1589,IT,100,0
1590,Sales,8353.184044,1
1591,Sales,3444.002258,0
1592,Procurement,1705.173758,1
1593,Finance,1557.377374,0
1594,Finance,10419.35604,0
1595,Sales,5059.165599,0
1596,Operations,100,0
1597,HR,3110.646664,0
1598,Finance,2906.085595,0
1599,Finance,12807.92957,0
1600,Marketing,7686.738207,0
1601,Finance,3276.743136,0
1602,IT,7181.982103,0
1603,HR,2629.902714,0
1604,IT,6178.597266,0
1605,Finance,7400.275741,0
1606,Operations,2602.144785,0
1607,Finance,448.8983135,0
1608,Marketing,5302.962779,0
1609,HR,12981.70204,0
1610,Operations,3501.689566,0
1611,Marketing,5401.33073,0
1612,Sales,5182.040252,0
1613,Operations,3382.367364,0
1614,IT,100,0
1615,IT,952.1602987,0
1616,Sales,3825.28266,0
1617,Procurement,4809.388037,0
1618,Sales,4701.333444,0
1619,Operations,3081.386063,0
1620,Sales,5654.0486,0
1621,Operations,2660.063777,0
1622,Finance,6572.40587,0
1623,Operations,5226.170309,0
1624,Procurement,8235.247199,0
1625,Finance,6683.957861,0
1626,Sales,100,0
1627,HR,5869.029949,0
1628,Operations,6786.079343,0
1629,Finance,4409.406099,0
1630,Operations,5708.099133,0
1631,Sales,4273.809755,0
1632,IT,3209.463967,0
1633,Sales,2428.233479,0
1634,Sales,2524.810105,0
1635,Procurement,6739.867631,0
1636,HR,1126.962041,0
1637,IT,10272.19866,0
1638,Finance,6463.093119,0
1639,Procurement,100,0
1640,Procurement,2384.243803,1
1641,Operations,7717.524852,0
1642,Marketing,6755.022852,0
1643,Operations,4978.307575,0
1644,Operations,10119.21468,1
1645,Finance,4374.848551,0
1646,Sales,2391.747397,0
1647,Finance,12785.79888,0
1648,Marketing,12821.2272,0
1649,Sales,4532.159806,0
1650,Sales,5687.314075,1
1651,Finance,1186.329154,0
1652,IT,10156.79313,0
1653,HR,3044.524675,0
1654,IT,529.0363806,0
1655,Finance,507.1847352,0
1656,Procurement,6723.099636,1
1657,Operations,100,0
1658,IT,3400.38853,1
1659,IT,100,0
1660,IT,1084.582973,0
1661,Operations,3612.271442,0
1662,Operations,1308.802347,0
1663,Procurement,3271.186196,0
1664,Operations,9642.300357,0
1665,Procurement,12138.54695,0
1666,Marketing,7275.898073,0
1667,HR,100,0
1668,Procurement,7855.183262,1
1669,Finance,5136.955632,0
1670,Marketing,100,0
1671,IT,1368.421893,0
1672,Marketing,7121.376468,0
1673,Marketing,435.2959512,0
1674,Marketing,100,1
1675,Sales,1516.215689,0
1676,IT,8094.83709,0
1677,Finance,1802.123776,0
1678,IT,2966.177025,0
1679,Finance,1887.694399,0
1680,Sales,3072.092189,0
1681,IT,8260.261616,0
1682,Procurement,100,1
1683,Operations,6925.143197,0
1684,Marketing,2389.357241,0
1685,Finance,8221.977285,0
1686,Marketing,100,0
1687,Procurement,3146.689701,0
1688,Operations,3329.083435,0
1689,Operations,100,1
1690,Sales,1974.588909,0
1691,Finance,9559.579426,0
1692,Operations,604.5302188,0
1693,IT,8155.792907,0
1694,Finance,10401.05564,1
1695,IT,4332.513283,0
1696,Finance,5849.491117,1
1697,Finance,3475.825172,0
1698,Finance,2121.506434,0
1699,Procurement,9413.225298,0
1700,Operations,1097.316163,0
1701,Procurement,100,0
1702,IT,9377.691353,1
1703,IT,2762.212448,0
1704,Operations,1043.933535,1
1705,IT,4789.195677,0
1706,Finance,11567.01735,0
1707,Operations,7686.89182,0
1708,HR,4806.733309,0
1709,Operations,2562.358354,0
1710,Sales,12677.56669,0
1711,Finance,774.5904457,0
1712,Finance,2591.792383,0
1713,Sales,5171.94702,0
1714,Operations,4932.621856,0
1715,Finance,8824.831941,0
1716,Procurement,3495.328554,1
1717,Finance,2498.712459,0
1718,Sales,535.6607702,0
1719,Procurement,3365.717017,0
1720,HR,425.1398121,0
1721,Finance,8122.818933,0
1722,Finance,100,0
1723,IT,9153.486152,1
1724,Finance,4573.944937,0
1725,Sales,2078.46514,0
1726,Finance,100,0
1727,Operations,2427.535334,0
1728,Procurement,5273.077687,0
1729,Marketing,14564.78729,0
1730,Operations,12312.3763,1
1731,IT,7086.378038,0
1732,Operations,1070.831248,0
1733,Operations,12953.0872,0
1734,IT,728.3913454,0
1735,Finance,741.2250238,0
1736,Marketing,1327.552783,0
1737,IT,14239.41265,0
1738,Finance,3012.948772,0
1739,IT,137.6927401,0
1740,IT,13457.88685,0
1741,Marketing,100,0
1742,Sales,1349.04818,0
1743,Sales,4750.991123,0
1744,Finance,10024.25731,0
1745,IT,2808.264967,0
1746,Operations,25488.27918,0
1747,Finance,6688.04641,0
1748,HR,327.1765014,0
1749,Sales,25320.67861,0
1750,Finance,3050.315665,1
1751,Operations,3941.047482,0
1752,HR,5434.848664,0
1753,Finance,2199.961979,0
1754,HR,3488.971,1
1755,Procurement,847.6838788,0
1756,Marketing,5595.324115,0
1757,Procurement,10279.72286,0
1758,Operations,563.0056907,0
1759,Finance,38309.99145,0
1760,Operations,1960.646475,1
1761,Operations,1541.771964,0
1762,Marketing,1432.972545,0
1763,Finance,206.0473326,0
1764,Operations,2132.72644,0
1765,Finance,6687.568147,0
1766,IT,14357.92704,0
1767,Sales,18234.68545,0
1768,Operations,556.5461683,0
1769,IT,8805.82487,0
1770,IT,2526.934617,1
1771,Operations,972.8669173,0
1772,Sales,10978.91214,1
1773,Marketing,2999.954518,0
1774,Procurement,100,0
1775,Sales,4060.297218,0
1776,IT,4662.46046,0
1777,Sales,4621.394976,0
1778,IT,6199.221066,0
1779,HR,23246.01713,0
1780,Marketing,267.3768302,0
1781,Finance,1397.545761,0
1782,Procurement,518.9005997,0
1783,Operations,5472.627086,0
1784,Operations,347.3049713,1
1785,Sales,4973.003545,0
1786,Marketing,12370.95349,0
1787,Operations,10195.48492,0
1788,Operations,5128.977831,0
1789,Finance,9468.708848,0
1790,Operations,4585.169909,0
1791,Finance,9709.758342,0
1792,Sales,1204.868505,0
1793,Operations,7602.206517,0
1794,Sales,1449.880225,0
1795,Finance,2688.231832,0
1796,Finance,100,0
1797,Sales,16547.79283,0
1798,Finance,3105.896725,0
1799,Finance,2923.106795,1
1800,Finance,762.7985914,0
1801,Procurement,100,0
1802,Sales,1479.128731,0
1803,IT,2412.509225,0
1804,HR,3134.471229,1
1805,IT,3924.041112,0
1806,Sales,6421.564255,0
1807,Sales,9841.086487,1
1808,Finance,4763.658984,1
1809,Finance,100,0
1810,Finance,100,0
1811,Sales,5342.149211,0
1812,Sales,1623.325729,0
1813,HR,100,0
1814,Finance,7274.973344,0
1815,Finance,4151.677451,0
1816,Procurement,569.0450484,0
1817,HR,1860.872545,0
1818,Sales,11346.82581,0
1819,Operations,11002.55359,0
1820,IT,4959.243337,0
1821,HR,2641.835346,0
1822,Finance,4148.681574,1
1823,Operations,18699.70153,0
1824,Sales,16921.28901,0
1825,Operations,100,0
1826,Operations,7733.709567,0
1827,Finance,1102.881233,0
1828,Procurement,100,0
1829,Sales,4711.428802,0
1830,HR,3371.338357,0
1831,Procurement,10852.97691,0
1832,Operations,2779.278642,0
1833,Operations,6121.568014,1
1834,Sales,10046.7812,0
1835,Marketing,14438.19803,1
1836,Sales,563.9868784,0
1837,Finance,3120.592453,0
1838,IT,3833.070845,0
1839,Procurement,2714.256011,0
1840,HR,18025.7505,0
1841,IT,10682.48993,0
1842,IT,100,0
1843,IT,100,0
1844,Operations,822.2722663,0
1845,Procurement,13153.85845,0
1846,HR,2377.955898,0
1847,Finance,2455.749344,0
1848,Finance,664.7608507,0
1849,Marketing,3204.957373,0
1850,Operations,2676.889263,0
1851,HR,316.5629302,0
1852,Marketing,13690.74129,0
1853,Marketing,9800.870807,0
1854,Marketing,8273.22403,0
1855,Procurement,100,0
1856,HR,4073.52546,0
1857,Sales,6490.867934,0
1858,Operations,617.8182049,0
1859,Marketing,11763.49116,0
1860,Sales,3921.867392,0
1861,Sales,100,0
1862,Sales,10269.90109,0
1863,Finance,16219.16105,0
1864,Operations,1055.009964,0
1865,Procurement,4097.380868,0
1866,Procurement,1203.997132,0
1867,Finance,4360.940262,0
1868,Finance,1117.212235,0
1869,Finance,5721.111843,0
1870,Sales,12300.4207,0
1871,Marketing,100,0
1872,HR,1000.349361,0
1873,Operations,1988.40637,0
1874,Marketing,1654.363452,0
1875,Sales,9082.918906,0
1876,Operations,6026.60151,0
1877,Operations,1871.157509,0
1878,Operations,1392.152704,0
1879,HR,8995.568442,0
1880,Operations,2280.417939,0
1881,Sales,6373.24111,0
1882,Marketing,3295.60137,0
1883,Operations,100,0
1884,Sales,3778.490252,0
1885,Finance,11245.58985,0
1886,Operations,13829.4163,0
1887,Finance,1544.831788,0
1888,HR,5570.45102,0
1889,Sales,100,0
1890,Procurement,2364.822838,0
1891,Finance,4731.69245,0
1892,IT,12221.7133,0
1893,Marketing,13657.29443,0
1894,HR,506.7599671,0
1895,Operations,2202.153825,0
1896,Sales,13818.27497,1
1897,Operations,8114.74304,0
1898,Finance,769.0344522,0
1899,IT,1698.373738,0
1900,Sales,372.7834779,0
1901,Operations,3172.602698,0
1902,Finance,2119.505842,0
1903,Sales,4803.857914,0
1904,Finance,3124.115632,0
1905,Sales,3167.661563,0
1906,HR,100,0
1907,Procurement,1627.880163,0
1908,IT,10048.28198,0
1909,IT,5391.21713,0
1910,Finance,2889.337784,0
1911,IT,1563.457104,0
1912,Marketing,17646.50813,0
1913,Procurement,1889.67343,1
1914,IT,3454.018169,0
1915,IT,1459.060569,0
1916,Sales,1359.258749,0
1917,Marketing,2613.682983,0
1918,Operations,12089.89713,0
1919,IT,2598.393901,0
1920,IT,4871.576361,1
1921,Sales,14212.11148,0
1922,Finance,1038.152991,0
1923,Operations,100,1
1924,IT,3253.829742,0
1925,Sales,4427.473408,0
1926,Finance,100,0
1927,Operations,100,0
1928,Operations,4035.543129,0
1929,Operations,7032.850964,0
1930,Finance,3776.213285,1
1931,Operations,100,0
1932,Operations,100,0
1933,Operations,1874.644269,0
1934,Operations,100,0
1935,Sales,19077.54434,0
1936,Marketing,5332.653899,0
1937,HR,3957.748005,0
1938,Marketing,9605.833018,0
1939,Operations,1447.622058,0
1940,Finance,100,0
1941,Finance,6141.968156,0
1942,IT,12761.76626,0
1943,Sales,4494.716831,0
1944,Sales,100,0
1945,Sales,3315.282526,0
1946,Operations,6727.490272,0
1947,IT,1270.650896,1
1948,Finance,1800.101819,0
1949,IT,9050.015309,0
1950,IT,1472.94739,1
1951,Finance,5707.927167,0
1952,HR,2897.563108,0
1953,Operations,4333.474906,0
1954,Sales,100,0
1955,Procurement,7418.601367,0
1956,Procurement,3413.403836,0
1957,Operations,2175.506607,0
1958,IT,4885.587487,0
1959,Operations,7175.367856,0
1960,Sales,19723.74758,0
1961,Finance,5000.197111,0
1962,IT,3497.071116,0
1963,Marketing,16425.0614,0
1964,IT,2991.270747,0
1965,Operations,2001.37388,0
1966,Operations,616.4981117,0
1967,Finance,9886.548689,0
1968,IT,2481.524505,1
1969,IT,6160.360105,0
1970,Finance,2559.16498,0
1971,Finance,1226.251185,0
1972,Marketing,2146.923708,0
1973,HR,100,0
1974,Operations,5448.237278,0
1975,HR,4592.684138,0
1976,Procurement,2822.079517,0
1977,HR,10697.23214,0
1978,IT,6077.452976,0
1979,Marketing,5156.565378,0
1980,Marketing,3623.354051,0
1981,Finance,1171.078442,1
1982,Marketing,3360.738287,0
1983,Operations,11254.7609,0
1984,Operations,9903.131883,1
1985,Finance,10331.66447,0
1986,Finance,100,1
1987,Sales,2525.202756,0
1988,Operations,2510.024018,0
1989,IT,1368.100318,0
1990,Sales,100,0
1991,Sales,17182.05969,0
1992,Finance,3208.522054,0
1993,Operations,645.4969626,0
1994,Finance,100,0
1995,Sales,12917.98697,0
1996,Sales,2777.757127,0
1997,Procurement,4611.758549,0
